V1,ANIMAL_ID,HERD,SEX,FIX_ID,FIX_DATE,FIX_TIME,X_COORD,Y_COORD,Fix_Time_Delta,COLLAR_TYPE_CL,AGE,idate,itime,year,month,JDate
1219032,mr2009a18,MIDRIDGE,F,5328809,2010-05-24,10:00:56,-55.39412105,48.20042937,7209,GPS,255,2010-05-24,10:00:56,2010,5,144
1219033,mr2009a18,MIDRIDGE,F,5328810,2010-05-24,12:00:48,-55.38782893,48.20217633,7192,GPS,255,2010-05-24,12:00:48,2010,5,144
1219034,mr2009a18,MIDRIDGE,F,5328811,2010-05-24,14:00:49,-55.34794075,48.1980618,7201,GPS,255,2010-05-24,14:00:49,2010,5,144
1219035,mr2009a18,MIDRIDGE,F,5328812,2010-05-24,16:00:24,-55.3339174,48.2124045,7175,GPS,255,2010-05-24,16:00:24,2010,5,144
1219036,mr2009a18,MIDRIDGE,F,5328813,2010-05-24,18:00:48,-55.32713272,48.22448909,7224,GPS,255,2010-05-24,18:00:48,2010,5,144
1219037,mr2009a18,MIDRIDGE,F,5328814,2010-05-24,20:00:23,-55.32361813,48.25014125,7175,GPS,255,2010-05-24,20:00:23,2010,5,144
1219038,mr2009a18,MIDRIDGE,F,5328815,2010-05-24,22:03:11,0,0,7368,GPS,255,2010-05-24,22:03:11,2010,5,144
1219039,mr2009a18,MIDRIDGE,F,5328816,2010-05-25,00:00:44,-55.31588662,48.27040303,7053,GPS,255,2010-05-25,00:00:44,2010,5,145
1219040,mr2009a18,MIDRIDGE,F,5328817,2010-05-25,02:00:56,-55.3155544,48.2705366,7212,GPS,255,2010-05-25,02:00:56,2010,5,145
1219041,mr2009a18,MIDRIDGE,F,5328818,2010-05-25,04:00:42,-55.31571802,48.27075027,7186,GPS,255,2010-05-25,04:00:42,2010,5,145
1219042,mr2009a18,MIDRIDGE,F,5328819,2010-05-25,06:00:49,-55.31622502,48.2711781,7207,GPS,255,2010-05-25,06:00:49,2010,5,145
1219043,mr2009a18,MIDRIDGE,F,5328820,2010-05-25,08:00:48,-55.31676748,48.2702154,7199,GPS,255,2010-05-25,08:00:48,2010,5,145
1219044,mr2009a18,MIDRIDGE,F,5328821,2010-05-25,10:00:47,-55.31978324,48.2699705,7199,GPS,255,2010-05-25,10:00:47,2010,5,145
1219045,mr2009a18,MIDRIDGE,F,5328822,2010-05-25,12:00:53,-55.32055774,48.27029356,7206,GPS,255,2010-05-25,12:00:53,2010,5,145
1219046,mr2009a18,MIDRIDGE,F,5328823,2010-05-25,14:00:21,-55.32216988,48.27092167,7168,GPS,255,2010-05-25,14:00:21,2010,5,145
1219047,mr2009a18,MIDRIDGE,F,5328824,2010-05-25,16:00:47,-55.31990878,48.27092951,7226,GPS,255,2010-05-25,16:00:47,2010,5,145
1219048,mr2009a18,MIDRIDGE,F,5328825,2010-05-25,18:00:54,-55.31918594,48.27252159,7207,GPS,255,2010-05-25,18:00:54,2010,5,145
1219049,mr2009a18,MIDRIDGE,F,5328826,2010-05-25,20:01:24,-55.3193555,48.27867358,7230,GPS,255,2010-05-25,20:01:24,2010,5,145
1219050,mr2009a18,MIDRIDGE,F,5328827,2010-05-25,22:00:48,-55.31559368,48.28292416,7164,GPS,255,2010-05-25,22:00:48,2010,5,145
1219051,mr2009a18,MIDRIDGE,F,5328828,2010-05-26,00:00:47,-55.30017099,48.28997152,7199,GPS,255,2010-05-26,00:00:47,2010,5,146
1219052,mr2009a18,MIDRIDGE,F,5328829,2010-05-26,02:00:55,-55.29543995,48.29095311,7208,GPS,255,2010-05-26,02:00:55,2010,5,146
1219053,mr2009a18,MIDRIDGE,F,5328830,2010-05-26,04:00:47,-55.2977369,48.28417396,7192,GPS,255,2010-05-26,04:00:47,2010,5,146
1219054,mr2009a18,MIDRIDGE,F,5328831,2010-05-26,06:01:30,-55.30011448,48.28356169,7243,GPS,255,2010-05-26,06:01:30,2010,5,146
1219055,mr2009a18,MIDRIDGE,F,5328832,2010-05-26,08:01:06,-55.30020058,48.28304724,7176,GPS,255,2010-05-26,08:01:06,2010,5,146
1219056,mr2009a18,MIDRIDGE,F,5328833,2010-05-26,10:00:53,-55.30244429,48.28283497,7187,GPS,255,2010-05-26,10:00:53,2010,5,146
1219057,mr2009a18,MIDRIDGE,F,5328834,2010-05-26,12:00:41,-55.29901782,48.28300825,7188,GPS,255,2010-05-26,12:00:41,2010,5,146
1219058,mr2009a18,MIDRIDGE,F,5328835,2010-05-26,14:00:48,-55.2853134,48.28374011,7207,GPS,255,2010-05-26,14:00:48,2010,5,146
1219059,mr2009a18,MIDRIDGE,F,5328836,2010-05-26,16:00:26,-55.27914802,48.28392014,7178,GPS,255,2010-05-26,16:00:26,2010,5,146
1219060,mr2009a18,MIDRIDGE,F,5328837,2010-05-26,18:00:49,-55.27552471,48.28381965,7223,GPS,255,2010-05-26,18:00:49,2010,5,146
1219061,mr2009a18,MIDRIDGE,F,5328838,2010-05-26,20:01:05,-55.27334008,48.2862142,7216,GPS,255,2010-05-26,20:01:05,2010,5,146
1219062,mr2009a18,MIDRIDGE,F,5328839,2010-05-26,22:00:56,-55.26823548,48.28855557,7191,GPS,255,2010-05-26,22:00:56,2010,5,146
1219063,mr2009a18,MIDRIDGE,F,5328840,2010-05-27,00:00:28,-55.27072583,48.29221121,7172,GPS,255,2010-05-27,00:00:28,2010,5,147
1219064,mr2009a18,MIDRIDGE,F,5328841,2010-05-27,02:01:24,-55.27804812,48.29346885,7256,GPS,255,2010-05-27,02:01:24,2010,5,147
1219065,mr2009a18,MIDRIDGE,F,5328842,2010-05-27,04:00:51,-55.27839884,48.29931434,7167,GPS,255,2010-05-27,04:00:51,2010,5,147
1219066,mr2009a18,MIDRIDGE,F,5328843,2010-05-27,06:00:47,-55.2781175,48.30079744,7196,GPS,255,2010-05-27,06:00:47,2010,5,147
1219067,mr2009a18,MIDRIDGE,F,5328844,2010-05-27,08:00:54,-55.27870989,48.30092669,7207,GPS,255,2010-05-27,08:00:54,2010,5,147
1219068,mr2009a18,MIDRIDGE,F,5328845,2010-05-27,10:01:10,-55.28076498,48.30308279,7216,GPS,255,2010-05-27,10:01:10,2010,5,147
1219069,mr2009a18,MIDRIDGE,F,5328846,2010-05-27,12:00:53,-55.2820254,48.30594485,7183,GPS,255,2010-05-27,12:00:53,2010,5,147
1219070,mr2009a18,MIDRIDGE,F,5328847,2010-05-27,14:00:34,-55.28474766,48.30969328,7181,GPS,255,2010-05-27,14:00:34,2010,5,147
1219071,mr2009a18,MIDRIDGE,F,5328848,2010-05-27,16:01:11,-55.28602014,48.31307326,7237,GPS,255,2010-05-27,16:01:11,2010,5,147
1219072,mr2009a18,MIDRIDGE,F,5328849,2010-05-27,18:01:42,-55.29686657,48.32420174,7231,GPS,255,2010-05-27,18:01:42,2010,5,147
1219073,mr2009a18,MIDRIDGE,F,5328850,2010-05-27,20:00:41,-55.29718118,48.32469768,7139,GPS,255,2010-05-27,20:00:41,2010,5,147
1219074,mr2009a18,MIDRIDGE,F,5328851,2010-05-27,22:00:53,-55.29737604,48.327654,7212,GPS,255,2010-05-27,22:00:53,2010,5,147
1219075,mr2009a18,MIDRIDGE,F,5328852,2010-05-28,00:00:36,-55.2959877,48.326688,7183,GPS,255,2010-05-28,00:00:36,2010,5,148
1219076,mr2009a18,MIDRIDGE,F,5328853,2010-05-28,02:00:53,-55.29867103,48.32519808,7217,GPS,255,2010-05-28,02:00:53,2010,5,148
1219077,mr2009a18,MIDRIDGE,F,5328854,2010-05-28,04:01:03,-55.29863528,48.32456537,7210,GPS,255,2010-05-28,04:01:03,2010,5,148
1219078,mr2009a18,MIDRIDGE,F,5328855,2010-05-28,06:00:56,-55.30121934,48.32487261,7193,GPS,255,2010-05-28,06:00:56,2010,5,148
1219079,mr2009a18,MIDRIDGE,F,5328856,2010-05-28,08:00:23,-55.3017438,48.325419,7167,GPS,255,2010-05-28,08:00:23,2010,5,148
1219080,mr2009a18,MIDRIDGE,F,5328857,2010-05-28,10:01:04,-55.31240594,48.32406346,7241,GPS,255,2010-05-28,10:01:04,2010,5,148
1219081,mr2009a18,MIDRIDGE,F,5328858,2010-05-28,12:00:51,-55.30704187,48.30953052,7187,GPS,255,2010-05-28,12:00:51,2010,5,148
1219082,mr2009a18,MIDRIDGE,F,5328859,2010-05-28,14:00:23,-55.31328669,48.29693537,7172,GPS,255,2010-05-28,14:00:23,2010,5,148
1219083,mr2009a18,MIDRIDGE,F,5328860,2010-05-28,16:01:12,-55.33067164,48.27812895,7249,GPS,255,2010-05-28,16:01:12,2010,5,148
1219084,mr2009a18,MIDRIDGE,F,5328861,2010-05-28,18:00:48,-55.31990704,48.27377462,7176,GPS,255,2010-05-28,18:00:48,2010,5,148
1219085,mr2009a18,MIDRIDGE,F,5328862,2010-05-28,20:00:23,-55.31957298,48.27351853,7175,GPS,255,2010-05-28,20:00:23,2010,5,148
1219086,mr2009a18,MIDRIDGE,F,5328863,2010-05-28,22:02:08,-55.31998134,48.27153075,7305,GPS,255,2010-05-28,22:02:08,2010,5,148
1219087,mr2009a18,MIDRIDGE,F,5328864,2010-05-29,00:00:52,-55.31980141,48.27377956,7124,GPS,255,2010-05-29,00:00:52,2010,5,149
1219088,mr2009a18,MIDRIDGE,F,5328865,2010-05-29,02:03:10,0,0,7338,GPS,255,2010-05-29,02:03:10,2010,5,149
1219089,mr2009a18,MIDRIDGE,F,5328866,2010-05-29,04:02:53,-55.32108232,48.27229934,7183,GPS,255,2010-05-29,04:02:53,2010,5,149
1219090,mr2009a18,MIDRIDGE,F,5328867,2010-05-29,06:00:54,-55.32029353,48.27274673,7081,GPS,255,2010-05-29,06:00:54,2010,5,149
1219091,mr2009a18,MIDRIDGE,F,5328868,2010-05-29,08:01:18,-55.32262466,48.2730628,7224,GPS,255,2010-05-29,08:01:18,2010,5,149
1219092,mr2009a18,MIDRIDGE,F,5328869,2010-05-29,10:01:41,-55.32445455,48.27488294,7223,GPS,255,2010-05-29,10:01:41,2010,5,149
1219093,mr2009a18,MIDRIDGE,F,5328870,2010-05-29,12:02:12,-55.31781605,48.27448369,7231,GPS,255,2010-05-29,12:02:12,2010,5,149
1219094,mr2009a18,MIDRIDGE,F,5328871,2010-05-29,14:01:41,-55.30559088,48.2592739,7169,GPS,255,2010-05-29,14:01:41,2010,5,149
1219095,mr2009a18,MIDRIDGE,F,5328872,2010-05-29,16:01:17,-55.3032768,48.25622257,7176,GPS,255,2010-05-29,16:01:17,2010,5,149
1219096,mr2009a18,MIDRIDGE,F,5328873,2010-05-29,18:01:27,-55.31573449,48.25625068,7210,GPS,255,2010-05-29,18:01:27,2010,5,149
1219097,mr2009a18,MIDRIDGE,F,5328874,2010-05-29,20:00:53,-55.3234101,48.25416876,7166,GPS,255,2010-05-29,20:00:53,2010,5,149
1219098,mr2009a18,MIDRIDGE,F,5328875,2010-05-29,22:01:55,-55.33997193,48.24981535,7262,GPS,255,2010-05-29,22:01:55,2010,5,149
1219099,mr2009a18,MIDRIDGE,F,5328876,2010-05-30,00:00:43,-55.34223235,48.23030684,7128,GPS,255,2010-05-30,00:00:43,2010,5,150
1219100,mr2009a18,MIDRIDGE,F,5328877,2010-05-30,02:00:54,-55.33816789,48.23088197,7211,GPS,255,2010-05-30,02:00:54,2010,5,150
1219101,mr2009a18,MIDRIDGE,F,5328878,2010-05-30,04:00:51,-55.33840672,48.23031692,7197,GPS,255,2010-05-30,04:00:51,2010,5,150
1219102,mr2009a18,MIDRIDGE,F,5328879,2010-05-30,06:00:56,-55.33755771,48.23121239,7205,GPS,255,2010-05-30,06:00:56,2010,5,150
1219103,mr2009a18,MIDRIDGE,F,5328880,2010-05-30,08:00:30,-55.33916968,48.23320121,7174,GPS,255,2010-05-30,08:00:30,2010,5,150
1219104,mr2009a18,MIDRIDGE,F,5328881,2010-05-30,10:01:15,-55.34254092,48.23442447,7245,GPS,255,2010-05-30,10:01:15,2010,5,150
1219105,mr2009a18,MIDRIDGE,F,5328882,2010-05-30,12:00:57,-55.3362868,48.22986007,7182,GPS,255,2010-05-30,12:00:57,2010,5,150
1219106,mr2009a18,MIDRIDGE,F,5328883,2010-05-30,14:00:54,-55.35004882,48.22073017,7197,GPS,255,2010-05-30,14:00:54,2010,5,150
1219107,mr2009a18,MIDRIDGE,F,5328884,2010-05-30,16:00:42,-55.3375188,48.21001716,7188,GPS,255,2010-05-30,16:00:42,2010,5,150
1219108,mr2009a18,MIDRIDGE,F,5328885,2010-05-30,18:00:48,-55.32288864,48.19232568,7206,GPS,255,2010-05-30,18:00:48,2010,5,150
1219109,mr2009a18,MIDRIDGE,F,5328886,2010-05-30,20:00:53,-55.33105171,48.20973393,7205,GPS,255,2010-05-30,20:00:53,2010,5,150
1219110,mr2009a18,MIDRIDGE,F,5328887,2010-05-30,22:00:54,-55.32374146,48.22395128,7201,GPS,255,2010-05-30,22:00:54,2010,5,150
1219111,mr2009a18,MIDRIDGE,F,5328888,2010-05-31,00:00:53,-55.32650922,48.23754552,7199,GPS,255,2010-05-31,00:00:53,2010,5,151
1219112,mr2009a18,MIDRIDGE,F,5328889,2010-05-31,02:00:56,-55.32490667,48.23929715,7203,GPS,255,2010-05-31,02:00:56,2010,5,151
1219113,mr2009a18,MIDRIDGE,F,5328890,2010-05-31,04:01:11,-55.31719655,48.27592861,7215,GPS,255,2010-05-31,04:01:11,2010,5,151
1219114,mr2009a18,MIDRIDGE,F,5328891,2010-05-31,06:00:48,-55.31414994,48.26332251,7177,GPS,255,2010-05-31,06:00:48,2010,5,151
1219115,mr2009a18,MIDRIDGE,F,5328892,2010-05-31,08:01:13,-55.33008449,48.26798969,7225,GPS,255,2010-05-31,08:01:13,2010,5,151
1219116,mr2009a18,MIDRIDGE,F,5328893,2010-05-31,10:00:54,-55.33081545,48.26789773,7181,GPS,255,2010-05-31,10:00:54,2010,5,151
1219117,mr2009a18,MIDRIDGE,F,5328894,2010-05-31,12:00:41,-55.33080354,48.26795402,7187,GPS,255,2010-05-31,12:00:41,2010,5,151
1219118,mr2009a18,MIDRIDGE,F,5328895,2010-05-31,14:00:57,-55.33070403,48.26833541,7216,GPS,255,2010-05-31,14:00:57,2010,5,151
1219119,mr2009a18,MIDRIDGE,F,5328896,2010-05-31,16:00:56,-55.33065981,48.2684921,7199,GPS,255,2010-05-31,16:00:56,2010,5,151
1219120,mr2009a18,MIDRIDGE,F,5328897,2010-05-31,18:01:54,-55.33056611,48.26847068,7258,GPS,255,2010-05-31,18:01:54,2010,5,151
1219121,mr2009a18,MIDRIDGE,F,5328898,2010-05-31,20:01:11,-55.33058753,48.26864453,7157,GPS,255,2010-05-31,20:01:11,2010,5,151
1219122,mr2009a18,MIDRIDGE,F,5328899,2010-05-31,22:00:54,-55.33046753,48.26874243,7183,GPS,255,2010-05-31,22:00:54,2010,5,151
1236109,mr2009a21,MIDRIDGE,F,5332897,2010-05-01,00:01:43,0,0,14400,GPS,255,2010-05-01,00:01:43,2010,5,121
1236110,mr2009a21,MIDRIDGE,F,5332898,2010-05-01,05:01:43,0,0,18000,GPS,255,2010-05-01,05:01:43,2010,5,121
1236111,mr2009a21,MIDRIDGE,F,5332899,2010-05-01,10:01:43,0,0,18000,GPS,255,2010-05-01,10:01:43,2010,5,121
1236112,mr2009a21,MIDRIDGE,F,5332900,2010-05-01,15:01:43,0,0,18000,GPS,255,2010-05-01,15:01:43,2010,5,121
1236113,mr2009a21,MIDRIDGE,F,5332901,2010-05-01,20:01:43,0,0,18000,GPS,255,2010-05-01,20:01:43,2010,5,121
1236114,mr2009a21,MIDRIDGE,F,5332902,2010-05-02,00:01:43,0,0,14400,GPS,255,2010-05-02,00:01:43,2010,5,122
1236115,mr2009a21,MIDRIDGE,F,5332903,2010-05-02,05:02:54,-55.22443936,48.20382782,18071,GPS,255,2010-05-02,05:02:54,2010,5,122
1236116,mr2009a21,MIDRIDGE,F,5332904,2010-05-02,10:01:43,0,0,17929,GPS,255,2010-05-02,10:01:43,2010,5,122
1236117,mr2009a21,MIDRIDGE,F,5332905,2010-05-02,15:01:43,0,0,18000,GPS,255,2010-05-02,15:01:43,2010,5,122
1236118,mr2009a21,MIDRIDGE,F,5332906,2010-05-02,20:01:43,0,0,18000,GPS,255,2010-05-02,20:01:43,2010,5,122
1236119,mr2009a21,MIDRIDGE,F,5332907,2010-05-03,00:01:43,0,0,14400,GPS,255,2010-05-03,00:01:43,2010,5,123
1236120,mr2009a21,MIDRIDGE,F,5332908,2010-05-03,05:01:43,0,0,18000,GPS,255,2010-05-03,05:01:43,2010,5,123
1236121,mr2009a21,MIDRIDGE,F,5332909,2010-05-03,10:01:43,0,0,18000,GPS,255,2010-05-03,10:01:43,2010,5,123
1236122,mr2009a21,MIDRIDGE,F,5332910,2010-05-03,15:01:43,0,0,18000,GPS,255,2010-05-03,15:01:43,2010,5,123
1236123,mr2009a21,MIDRIDGE,F,5332911,2010-05-03,20:01:43,0,0,18000,GPS,255,2010-05-03,20:01:43,2010,5,123
1236124,mr2009a21,MIDRIDGE,F,5332912,2010-05-04,00:01:43,0,0,14400,GPS,255,2010-05-04,00:01:43,2010,5,124
1236125,mr2009a21,MIDRIDGE,F,5332913,2010-05-04,05:01:43,0,0,18000,GPS,255,2010-05-04,05:01:43,2010,5,124
1236126,mr2009a21,MIDRIDGE,F,5332914,2010-05-04,10:01:43,0,0,18000,GPS,255,2010-05-04,10:01:43,2010,5,124
1236127,mr2009a21,MIDRIDGE,F,5332915,2010-05-04,15:01:43,0,0,18000,GPS,255,2010-05-04,15:01:43,2010,5,124
1236128,mr2009a21,MIDRIDGE,F,5332916,2010-05-04,20:01:43,0,0,18000,GPS,255,2010-05-04,20:01:43,2010,5,124
1236129,mr2009a21,MIDRIDGE,F,5332917,2010-05-05,00:01:43,0,0,14400,GPS,255,2010-05-05,00:01:43,2010,5,125
1236130,mr2009a21,MIDRIDGE,F,5332918,2010-05-05,05:01:43,0,0,18000,GPS,255,2010-05-05,05:01:43,2010,5,125
1236131,mr2009a21,MIDRIDGE,F,5332919,2010-05-05,10:01:43,0,0,18000,GPS,255,2010-05-05,10:01:43,2010,5,125
1236132,mr2009a21,MIDRIDGE,F,5332920,2010-05-05,15:01:43,0,0,18000,GPS,255,2010-05-05,15:01:43,2010,5,125
1236133,mr2009a21,MIDRIDGE,F,5332921,2010-05-05,20:03:11,0,0,18088,GPS,255,2010-05-05,20:03:11,2010,5,125
1236134,mr2009a21,MIDRIDGE,F,5332922,2010-05-06,00:01:43,0,0,14312,GPS,255,2010-05-06,00:01:43,2010,5,126
1236135,mr2009a21,MIDRIDGE,F,5332923,2010-05-06,05:01:43,0,0,18000,GPS,255,2010-05-06,05:01:43,2010,5,126
1236136,mr2009a21,MIDRIDGE,F,5332924,2010-05-06,15:03:11,0,0,36088,GPS,255,2010-05-06,15:03:11,2010,5,126
1236137,mr2009a21,MIDRIDGE,F,5332925,2010-05-06,20:01:43,0,0,17912,GPS,255,2010-05-06,20:01:43,2010,5,126
1236138,mr2009a21,MIDRIDGE,F,5332926,2010-05-07,00:01:43,0,0,14400,GPS,255,2010-05-07,00:01:43,2010,5,127
1236139,mr2009a21,MIDRIDGE,F,5332927,2010-05-07,05:01:43,0,0,18000,GPS,255,2010-05-07,05:01:43,2010,5,127
1236140,mr2009a21,MIDRIDGE,F,5332928,2010-05-07,10:01:43,0,0,18000,GPS,255,2010-05-07,10:01:43,2010,5,127
1236141,mr2009a21,MIDRIDGE,F,5332929,2010-05-07,15:01:43,0,0,18000,GPS,255,2010-05-07,15:01:43,2010,5,127
1236142,mr2009a21,MIDRIDGE,F,5332930,2010-05-07,20:01:43,0,0,18000,GPS,255,2010-05-07,20:01:43,2010,5,127
1236143,mr2009a21,MIDRIDGE,F,5332931,2010-05-08,00:01:43,0,0,14400,GPS,255,2010-05-08,00:01:43,2010,5,128
1236144,mr2009a21,MIDRIDGE,F,5332932,2010-05-08,05:01:24,-55.07748647,48.36575983,17981,GPS,255,2010-05-08,05:01:24,2010,5,128
1236145,mr2009a21,MIDRIDGE,F,5332933,2010-05-08,10:01:40,0,0,18016,GPS,255,2010-05-08,10:01:40,2010,5,128
1236146,mr2009a21,MIDRIDGE,F,5332934,2010-05-08,15:01:40,0,0,18000,GPS,255,2010-05-08,15:01:40,2010,5,128
1236147,mr2009a21,MIDRIDGE,F,5332935,2010-05-08,20:01:40,0,0,18000,GPS,255,2010-05-08,20:01:40,2010,5,128
1236148,mr2009a21,MIDRIDGE,F,5332936,2010-05-09,00:01:40,0,0,14400,GPS,255,2010-05-09,00:01:40,2010,5,129
1236149,mr2009a21,MIDRIDGE,F,5332937,2010-05-09,05:01:40,0,0,18000,GPS,255,2010-05-09,05:01:40,2010,5,129
1236150,mr2009a21,MIDRIDGE,F,5332938,2010-05-09,10:01:40,0,0,18000,GPS,255,2010-05-09,10:01:40,2010,5,129
1236151,mr2009a21,MIDRIDGE,F,5332939,2010-05-09,15:01:40,0,0,18000,GPS,255,2010-05-09,15:01:40,2010,5,129
1236152,mr2009a21,MIDRIDGE,F,5332940,2010-05-09,20:01:40,0,0,18000,GPS,255,2010-05-09,20:01:40,2010,5,129
1236153,mr2009a21,MIDRIDGE,F,5332941,2010-05-10,00:01:40,0,0,14400,GPS,255,2010-05-10,00:01:40,2010,5,130
1236154,mr2009a21,MIDRIDGE,F,5332942,2010-05-10,05:01:40,0,0,18000,GPS,255,2010-05-10,05:01:40,2010,5,130
1236155,mr2009a21,MIDRIDGE,F,5332943,2010-05-10,10:01:40,0,0,18000,GPS,255,2010-05-10,10:01:40,2010,5,130
1236156,mr2009a21,MIDRIDGE,F,5332944,2010-05-10,15:03:08,0,0,18088,GPS,255,2010-05-10,15:03:08,2010,5,130
1236157,mr2009a21,MIDRIDGE,F,5332945,2010-05-10,20:01:40,0,0,17912,GPS,255,2010-05-10,20:01:40,2010,5,130
1236158,mr2009a21,MIDRIDGE,F,5332946,2010-05-11,00:01:40,0,0,14400,GPS,255,2010-05-11,00:01:40,2010,5,131
1236159,mr2009a21,MIDRIDGE,F,5332947,2010-05-11,05:01:40,0,0,18000,GPS,255,2010-05-11,05:01:40,2010,5,131
1236160,mr2009a21,MIDRIDGE,F,5332948,2010-05-11,10:01:40,0,0,18000,GPS,255,2010-05-11,10:01:40,2010,5,131
1236161,mr2009a21,MIDRIDGE,F,5332949,2010-05-11,15:01:40,0,0,18000,GPS,255,2010-05-11,15:01:40,2010,5,131
1236162,mr2009a21,MIDRIDGE,F,5332950,2010-05-11,20:01:40,0,0,18000,GPS,255,2010-05-11,20:01:40,2010,5,131
1236163,mr2009a21,MIDRIDGE,F,5332951,2010-05-12,00:01:40,0,0,14400,GPS,255,2010-05-12,00:01:40,2010,5,132
1236164,mr2009a21,MIDRIDGE,F,5332952,2010-05-12,05:03:08,0,0,18088,GPS,255,2010-05-12,05:03:08,2010,5,132
1236165,mr2009a21,MIDRIDGE,F,5332953,2010-05-12,15:01:40,0,0,35912,GPS,255,2010-05-12,15:01:40,2010,5,132
1236166,mr2009a21,MIDRIDGE,F,5332954,2010-05-12,20:01:40,0,0,18000,GPS,255,2010-05-12,20:01:40,2010,5,132
1236167,mr2009a21,MIDRIDGE,F,5332955,2010-05-13,00:01:40,0,0,14400,GPS,255,2010-05-13,00:01:40,2010,5,133
1236168,mr2009a21,MIDRIDGE,F,5332956,2010-05-13,05:01:40,0,0,18000,GPS,255,2010-05-13,05:01:40,2010,5,133
1236169,mr2009a21,MIDRIDGE,F,5332957,2010-05-13,10:01:40,0,0,18000,GPS,255,2010-05-13,10:01:40,2010,5,133
1236170,mr2009a21,MIDRIDGE,F,5332958,2010-05-13,15:01:40,0,0,18000,GPS,255,2010-05-13,15:01:40,2010,5,133
1236171,mr2009a21,MIDRIDGE,F,5332959,2010-05-13,20:01:40,0,0,18000,GPS,255,2010-05-13,20:01:40,2010,5,133
1236172,mr2009a21,MIDRIDGE,F,5332960,2010-05-14,00:01:40,0,0,14400,GPS,255,2010-05-14,00:01:40,2010,5,134
1236173,mr2009a21,MIDRIDGE,F,5332961,2010-05-14,05:01:40,0,0,18000,GPS,255,2010-05-14,05:01:40,2010,5,134
1236174,mr2009a21,MIDRIDGE,F,5332962,2010-05-14,10:01:40,0,0,18000,GPS,255,2010-05-14,10:01:40,2010,5,134
1236175,mr2009a21,MIDRIDGE,F,5332963,2010-05-14,15:01:40,0,0,18000,GPS,255,2010-05-14,15:01:40,2010,5,134
1236176,mr2009a21,MIDRIDGE,F,5332964,2010-05-14,20:01:40,0,0,18000,GPS,255,2010-05-14,20:01:40,2010,5,134
1236177,mr2009a21,MIDRIDGE,F,5332965,2010-05-15,00:01:40,0,0,14400,GPS,255,2010-05-15,00:01:40,2010,5,135
1236178,mr2009a21,MIDRIDGE,F,5332966,2010-05-15,05:01:40,0,0,18000,GPS,255,2010-05-15,05:01:40,2010,5,135
1236179,mr2009a21,MIDRIDGE,F,5332967,2010-05-15,10:03:08,0,0,18088,GPS,255,2010-05-15,10:03:08,2010,5,135
1236180,mr2009a21,MIDRIDGE,F,5332968,2010-05-15,15:01:40,0,0,17912,GPS,255,2010-05-15,15:01:40,2010,5,135
1236181,mr2009a21,MIDRIDGE,F,5332969,2010-05-15,20:01:40,0,0,18000,GPS,255,2010-05-15,20:01:40,2010,5,135
1236182,mr2009a21,MIDRIDGE,F,5332970,2010-05-16,00:01:40,0,0,14400,GPS,255,2010-05-16,00:01:40,2010,5,136
1236183,mr2009a21,MIDRIDGE,F,5332971,2010-05-16,05:03:08,0,0,18088,GPS,255,2010-05-16,05:03:08,2010,5,136
1236184,mr2009a21,MIDRIDGE,F,5332972,2010-05-16,10:01:40,0,0,17912,GPS,255,2010-05-16,10:01:40,2010,5,136
1236185,mr2009a21,MIDRIDGE,F,5332973,2010-05-16,20:03:08,0,0,36088,GPS,255,2010-05-16,20:03:08,2010,5,136
1236186,mr2009a21,MIDRIDGE,F,5332974,2010-05-17,00:01:40,0,0,14312,GPS,255,2010-05-17,00:01:40,2010,5,137
1236187,mr2009a21,MIDRIDGE,F,5332975,2010-05-17,05:01:40,0,0,18000,GPS,255,2010-05-17,05:01:40,2010,5,137
1236188,mr2009a21,MIDRIDGE,F,5332976,2010-05-17,10:01:40,0,0,18000,GPS,255,2010-05-17,10:01:40,2010,5,137
1236189,mr2009a21,MIDRIDGE,F,5332977,2010-05-17,15:01:40,0,0,18000,GPS,255,2010-05-17,15:01:40,2010,5,137
1236190,mr2009a21,MIDRIDGE,F,5332978,2010-05-17,20:01:40,0,0,18000,GPS,255,2010-05-17,20:01:40,2010,5,137
1236191,mr2009a21,MIDRIDGE,F,5332979,2010-05-18,00:01:40,0,0,14400,GPS,255,2010-05-18,00:01:40,2010,5,138
1236192,mr2009a21,MIDRIDGE,F,5332980,2010-05-18,05:01:40,0,0,18000,GPS,255,2010-05-18,05:01:40,2010,5,138
1236193,mr2009a21,MIDRIDGE,F,5332981,2010-05-18,10:01:40,0,0,18000,GPS,255,2010-05-18,10:01:40,2010,5,138
1236194,mr2009a21,MIDRIDGE,F,5332982,2010-05-18,15:01:40,0,0,18000,GPS,255,2010-05-18,15:01:40,2010,5,138
1236195,mr2009a21,MIDRIDGE,F,5332983,2010-05-18,20:01:40,0,0,18000,GPS,255,2010-05-18,20:01:40,2010,5,138
1236196,mr2009a21,MIDRIDGE,F,5332984,2010-05-19,00:01:40,0,0,14400,GPS,255,2010-05-19,00:01:40,2010,5,139
1236197,mr2009a21,MIDRIDGE,F,5332985,2010-05-19,05:01:40,0,0,18000,GPS,255,2010-05-19,05:01:40,2010,5,139
1236198,mr2009a21,MIDRIDGE,F,5332986,2010-05-19,10:01:40,0,0,18000,GPS,255,2010-05-19,10:01:40,2010,5,139
